"school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G3","ID"
"GP","M",16,"U","GT3","T",3,1,"other","other","reputation","mother",1,1,0,"no","no","no","yes","yes","yes","no","no",5,3,2,2,2,5,0,NA,"74"
"GP","F",17,"U","GT3","T",2,1,"services","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,2,2,1,10,NA,"404"
"GP","F",17,"R","GT3","A",3,2,"other","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,2,3,2,0,NA,"395"
"GP","F",17,"U","GT3","T",4,3,"health","other","reputation","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,3,1,3,4,0,NA,"403"
"MS","F",16,"R","GT3","T",1,2,"other","other","home","father",1,3,0,"yes","yes","no","no","no","yes","yes","yes",4,3,4,1,1,3,5,NA,"556"
"GP","F",18,"U","LE3","T",4,2,"teacher","other","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,2,1,1,3,0,NA,"413"
"GP","M",16,"U","LE3","T",2,2,"other","other","home","mother",1,2,0,"no","no","no","no","yes","yes","yes","no",4,4,4,1,1,3,0,NA,"7"
"GP","M",15,"U","GT3","T",4,3,"teacher","services","course","father",2,4,0,"yes","yes","no","no","yes","yes","yes","no",2,2,2,1,1,3,6,NA,"150"
"MS","F",15,"R","GT3","T",3,3,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",5,4,4,2,3,5,4,NA,"427"
"GP","F",17,"U","GT3","T",2,2,"other","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",5,4,5,1,2,5,12,NA,"330"
"MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,2,2,7,NA,"444"
"GP","F",17,"R","GT3","T",4,4,"services","services","reputation","mother",2,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,1,5,0,NA,"348"
"GP","M",16,"U","GT3","T",2,2,"other","other","course","father",1,2,0,"no","no","no","no","yes","no","yes","no",4,3,5,2,4,4,0,NA,"181"
"MS","F",18,"R","LE3","T",2,2,"services","services","course","mother",1,2,1,"no","yes","no","yes","yes","yes","yes","no",2,3,3,1,2,4,3,NA,"588"
"GP","M",16,"U","GT3","T",1,0,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,1,3,0,NA,"186"
"MS","M",17,"U","GT3","T",3,3,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",4,1,4,5,5,3,8,NA,"531"
"GP","F",16,"U","GT3","T",4,2,"health","services","home","father",1,2,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,1,1,3,0,NA,"182"
"GP","M",15,"R","GT3","T",2,3,"at_home","services","course","mother",1,2,0,"yes","no","yes","yes","yes","yes","no","no",4,4,4,1,1,1,0,NA,"169"
"GP","M",16,"U","GT3","T",3,3,"other","services","home","father",2,1,0,"no","no","no","yes","yes","yes","yes","no",5,4,2,1,1,5,6,NA,"118"
"GP","M",16,"U","LE3","T",1,1,"services","other","course","mother",1,2,2,"no","no","no","no","yes","yes","no","yes",4,4,4,1,3,5,0,NA,"147"
"GP","M",17,"U","GT3","T",3,3,"services","services","other","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,2,3,4,6,NA,"200"
"GP","F",16,"U","GT3","T",2,2,"services","other","reputation","mother",2,2,0,"no","no","no","yes","no","yes","yes","no",3,4,4,1,4,5,0,NA,"191"
"GP","F",16,"U","GT3","T",4,3,"other","at_home","course","mother",1,3,0,"yes","yes","no","no","yes","yes","yes","no",5,3,5,1,1,3,2,NA,"100"
"GP","F",16,"U","GT3","T",2,2,"services","services","home","mother",1,1,0,"no","yes","no","no","no","yes","yes","no",1,2,2,1,3,5,6,NA,"26"
"GP","M",16,"U","GT3","T",2,1,"at_home","other","course","mother",4,1,0,"no","no","no","no","yes","yes","no","no",3,2,1,1,1,2,4,NA,"137"
"MS","F",17,"R","GT3","T",1,1,"at_home","other","reputation","mother",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,4,5,1,2,5,0,NA,"506"
"GP","F",18,"R","LE3","T",1,1,"at_home","other","reputation","mother",2,4,0,"no","yes","no","yes","yes","yes","no","no",5,2,2,1,1,3,2,NA,"328"
"MS","M",19,"U","GT3","T",3,2,"at_home","services","course","mother",2,1,3,"no","no","no","yes","yes","yes","no","no",3,2,1,1,1,3,4,NA,"569"
"MS","F",16,"R","GT3","T",4,4,"health","teacher","reputation","father",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,3,2,3,2,0,NA,"517"
"GP","M",16,"U","LE3","A",3,4,"services","other","home","mother",1,2,0,"yes","yes","yes","yes","yes","yes","yes","no",5,3,3,1,1,5,2,NA,"29"
"GP","M",18,"U","GT3","T",3,2,"services","other","course","mother",2,1,0,"no","no","no","no","yes","no","yes","no",4,4,5,2,4,5,8,NA,"283"
"GP","M",18,"U","LE3","T",1,1,"other","other","course","mother",1,1,2,"no","no","no","no","yes","no","yes","yes",2,3,5,2,5,4,0,NA,"164"
"GP","F",16,"U","GT3","T",1,3,"at_home","services","home","mother",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,5,1,1,3,0,NA,"188"
"GP","F",18,"U","GT3","T",2,3,"other","services","reputation","father",1,4,0,"no","yes","no","yes","yes","yes","yes","yes",4,5,5,1,3,2,10,NA,"313"
"GP","F",16,"R","GT3","T",3,3,"services","other","reputation","father",1,3,0,"yes","yes","no","yes","yes","yes","yes","no",4,1,2,1,1,2,4,NA,"112"
"MS","M",15,"U","GT3","T",3,1,"other","services","home","mother",2,1,0,"no","yes","no","no","yes","yes","no","no",3,2,3,1,3,4,0,NA,"467"
"GP","M",16,"U","GT3","T",4,4,"health","other","course","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",3,4,4,1,4,5,4,NA,"124"
"GP","F",15,"U","GT3","T",3,2,"health","services","home","father",1,2,1,"no","yes","no","no","yes","yes","yes","no",3,3,2,1,1,3,2,NA,"159"
"MS","F",17,"U","GT3","T",4,2,"teacher","other","course","father",2,4,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,3,1,5,0,NA,"607"
"MS","F",16,"R","GT3","A",2,2,"health","other","course","mother",1,2,0,"no","no","no","no","no","yes","no","yes",3,3,2,1,1,3,2,NA,"493"
"GP","M",18,"U","GT3","T",4,2,"teacher","other","home","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,4,5,2,NA,"337"
"GP","F",18,"U","LE3","T",3,3,"services","services","home","mother",1,4,0,"no","yes","no","no","yes","yes","yes","no",5,3,3,1,1,1,4,NA,"394"
